Ube2g2	chr10	77622275	77645993
Tspear	chr10	77686569	77887021
1700009J07Rik	chr10	77893417	77896114
Lrrc3	chr10	77897575	77902536
Trpm2	chr10	77907722	77970563
Cfap410	chr10	77978524	77986905
Pfkl	chr10	77986947	78010083
Aire	chr10	78030022	78043610
Dnmt3l	chr10	78041947	78063622
Icosl	chr10	78069302	78083913
Gm47922	chr10	78121433	78138097
Gatd3a	chr10	78162066	78169782
Pwp2	chr10	78170909	78185149
Trappc10	chr10	78186725	78244641
Gm30122	chr10	78248880	78264139
Agpat3	chr10	78269178	78352489
Rrp1	chr10	78400384	78413043
Cstb	chr10	78425669	78427622
4921516A02Rik	chr10	78428271	78438847
Pdxk	chr10	78436744	78464975
Ilvbl	chr10	78574346	78584502
Syde1	chr10	78584503	78591964
Gm30400	chr10	78747130	78767585
Olfr57	chr10	79028741	79036274
2610008E11Rik	chr10	79064374	79097600
Gm47015	chr10	79412962	79417905
Plpp2	chr10	79526430	79533796
Mier2	chr10	79540245	79555199
Theg	chr10	79576379	79587331
C2cd4c	chr10	79606854	79614025
Shc2	chr10	79618051	79637918
Gm47163	chr10	79637856	79639520
Tpgs1	chr10	79669369	79676127
Cdc34	chr10	79682195	79688398
Gzmm	chr10	79689020	79695261
Bsg	chr10	79704491	79711969
Hcn2	chr10	79716634	79736108
Polrmt	chr10	79736123	79746581
Fgf22	chr10	79755076	79758596
Rnf126	chr10	79758515	79766952
Fstl3	chr10	79777272	79782630
Prss57	chr10	79781474	79790961
Palm	chr10	79793572	79820896
Misp	chr10	79820989	79830490
E130317F20Rik	chr10	79851381	79854971
Ptbp1	chr10	79854427	79864771
Plppr3	chr10	79860475	79874634
Gm17134	chr10	79863937	79864434
Prtn3	chr10	79874476	79883174
Elane	chr10	79886247	79888215
Cfd	chr10	79890853	79892655
Med16	chr10	79894708	79908923
R3hdm4	chr10	79910052	79921208
Gm26602	chr10	79910856	79911140
Kiss1r	chr10	79916971	79922273
Arid3a	chr10	79927043	79955018
Wdr18	chr10	79960152	79970203
Grin3b	chr10	79970715	79977190
Tmem259	chr10	79974948	79984330
Cnn2	chr10	79988584	79996062
Abca7	chr10	79996494	80015572
Arhgap45	chr10	80016653	80031472
Polr2e	chr10	80035949	80039795
Gpx4	chr10	80047166	80056439
Sbno2	chr10	80056992	80105571
Stk11	chr10	80115803	80130682
Cbarp	chr10	80130451	80140835
Atp5d	chr10	80138632	80145818
Midn	chr10	80148272	80158368
Cirbp	chr10	80165985	80172786
Efna2	chr10	80179482	80190010
Pwwp3a	chr10	80226434	80243903
Ndufs7	chr10	80249121	80256794
Gamt	chr10	80258151	80261012
Dazap1	chr10	80261486	80288408
Rps15	chr10	80292453	80294114
Apc2	chr10	80295977	80318263
2310011J03Rik	chr10	80318254	80320537
Pcsk4	chr10	80321283	80329498
Reep6	chr10	80329953	80336441
Adamtsl5	chr10	80339110	80348412
Mex3d	chr10	80380355	80387659
Mbd3	chr10	80392539	80399550
Uqcr11	chr10	80402997	80406830
Tcf3	chr10	80409514	80433647
Atp8b3	chr10	80519584	80539124
Rexo1	chr10	80540922	80561560
Klf16	chr10	80567124	80577321
Abhd17a	chr10	80583654	80590341
Gm29093	chr10	80587965	80589790
Scamp4	chr10	80602872	80615783
Gm49322	chr10	80606021	80615784
Csnk1g2	chr10	80622838	80640749
Btbd2	chr10	80642617	80657071
Mknk2	chr10	80665327	80678112
Mob3a	chr10	80685253	80701977
Izumo4	chr10	80702184	80705373
Ap3d1	chr10	80706956	80742264
Dot1l	chr10	80755206	80795461
Plekhj1	chr10	80796099	80798626
Sf3a2	chr10	80798198	80804924
Amh	chr10	80805243	80807648
Jsrp1	chr10	80808496	80813498
Oaz1	chr10	80826656	80829290
Lsm7	chr10	80852821	80855209
Sppl2b	chr10	80855275	80868708
Timm13	chr10	80899450	80900969
Lmnb2	chr10	80901203	80918245
Gadd45b	chr10	80930073	80932204
Gng7	chr10	80948624	81014945
Slc39a3	chr10	81028538	81037426
Sgta	chr10	81044075	81060181
Thop1	chr10	81070035	81082559
Creb3l3	chr10	81084324	81098874
Map2k2	chr10	81105915	81133975
Zbtb7a	chr10	81135220	81152995
Pias4	chr10	81153266	81167923
Eef2	chr10	81176631	81182498
Dapk3	chr10	81183005	81193197
Atcayos	chr10	81194609	81210877
Nmrk2	chr10	81198170	81202051
Atcay	chr10	81204508	81230833
Zfr2	chr10	81233155	81252123
Matk	chr10	81252935	81263365
Mrpl54	chr10	81264713	81266934
Apba3	chr10	81266960	81273246
Tjp3	chr10	81273207	81291581
Pip5k1c	chr10	81292963	81319973
Gm16315	chr10	81301701	81302917
Cactin	chr10	81321103	81326242
Tbxa2r	chr10	81328731	81335172
Gipc3	chr10	81335265	81343266
Hmg20b	chr10	81346048	81350480
Mfsd12	chr10	81357491	81366225
4930404N11Rik	chr10	81363067	81365816
Fzr1	chr10	81366222	81378516
Dohh	chr10	81384428	81388352
Gm48552	chr10	81389005	81391267
Smim24	chr10	81393051	81395392
Nfic	chr10	81396186	81455635
Gm16104	chr10	81409575	81411579
Celf5	chr10	81459227	81482709
Ncln	chr10	81486249	81496392
S1pr4	chr10	81497747	81500132
Gna15	chr10	81502306	81524225
Gna11	chr10	81528724	81545190
Tle5	chr10	81559488	81566362
Tle2	chr10	81574561	81590845
Tle6	chr10	81590904	81601073
BC025920	chr10	81606270	81620703
Sirt6	chr10	81621785	81627797
Ankrd24	chr10	81628540	81647610
Gm10778	chr10	81649059	81667361
Zfp433	chr10	81704825	81726686
Gm3055	chr10	81742821	81771161
Gm32687	chr10	81863934	81881081
Zfp781	chr10	81901911	81930480
Zfp873	chr10	82048123	82064745
BC024063	chr10	82083353	82111216
AU041133	chr10	82128013	82153065
Gm15608	chr10	82178235	82201488
Zfp938	chr10	82224850	82241280
Gm4924	chr10	82354255	82422882
1190007I07Rik	chr10	82619851	82623228
Tdg	chr10	82629828	82650799
Glt8d2	chr10	82650433	82690650
Hcfc2	chr10	82696160	82742428
Nfyb	chr10	82748701	82764144
1700028I16Rik	chr10	82812123	82824242
Txnrd1	chr10	82833951	82897712
Gm38560	chr10	82845733	82859008
Eid3	chr10	82866626	82867930
Chst11	chr10	82985498	83195900
1700025N21Rik	chr10	83139150	83142038
Slc41a2	chr10	83230848	83337882
D10Wsu102e	chr10	83360221	83488505
Aldh1l2	chr10	83487450	83534140
Washc4	chr10	83543752	83596473
Appl2	chr10	83600033	83648738
1500009L16Rik	chr10	83722865	83762762
Nuak1	chr10	84370905	84440597
Gm47962	chr10	84440826	84467009
4930463O16Rik	chr10	84488293	84497435
E230014E18Rik	chr10	84518045	84523270
Ckap4	chr10	84526305	84534062
Platr7	chr10	84547417	84553338
Tcp11l2	chr10	84576626	84614359
Gm17249	chr10	84618341	84622578
Polr3b	chr10	84622292	84727178
Ric8b	chr10	84917616	85018337
Fhl4	chr10	85096287	85102495
Tmem263	chr10	85102627	85120618
Mterf2	chr10	85119433	85128027
Cry1	chr10	85131700	85185064
Gm38575	chr10	85220942	85266392
Btbd11	chr10	85386814	85660292
Pwp1	chr10	85829494	85889096
Prdm4	chr10	85891966	85917142
Ascl4	chr10	85927681	85946206
Rtcb	chr10	85938637	85957823
Bpifc	chr10	85959340	86011895
A230060F14Rik	chr10	86020441	86022329
Fbxo7	chr10	86021972	86051873
Syn3	chr10	86055125	86498896
Gm15990	chr10	86125827	86129854
Timp3	chr10	86300372	86349506
Hsp90b1	chr10	86690209	86705509
Gm15344	chr10	86692119	86693095
Ttc41	chr10	86705811	86776844
Nt5dc3	chr10	86779005	86838389
Gm16268	chr10	86839094	86874954
Stab2	chr10	86841198	87008025
1700113H08Rik	chr10	87058045	87230589
Pah	chr10	87521795	87584136
Igf1os	chr10	87826377	87863381
Igf1	chr10	87858265	87937042
Parpbp	chr10	88091432	88146941
Nup37	chr10	88146992	88178390
Washc3	chr10	88201093	88246158
Dram1	chr10	88322804	88379080
Gnptab	chr10	88379132	88447329
Gm16235	chr10	88444236	88449887
Chpt1	chr10	88452745	88504073
Sycp3	chr10	88459569	88473236
Mybpc1	chr10	88518279	88605152
Spic	chr10	88674772	88685015
Arl1	chr10	88730858	88744094
Utp20	chr10	88746607	88826804
Gas2l3	chr10	89408823	89443967
Nr1h4	chr10	89454234	89533585
Slc17a8	chr10	89574020	89621253
Scyl2	chr10	89638721	89686285
1500026H17Rik	chr10	89686371	89700866
Actr6	chr10	89711971	89732295
Uhrf1bp1l	chr10	89744991	89819871
Anks1b	chr10	89873509	90973300
Apaf1	chr10	90989311	91082770
Ikbip	chr10	91082940	91102607
Slc25a3	chr10	91116574	91124059
Tmpo	chr10	91147571	91181315
4930534H03Rik	chr10	91208258	91220642
Nedd1	chr10	92684746	92722420
Cfap54	chr10	92775619	93081618
Gm32468	chr10	93084206	93093727
Cdk17	chr10	93160875	93267071
Elk3	chr10	93247414	93311135
Gm32688	chr10	93317403	93322725
Gm17745	chr10	93335393	93348877
Lta4h	chr10	93453411	93484875
Hal	chr10	93488768	93519304
Amdhd1	chr10	93523338	93540033
Ccdc38	chr10	93540632	93584327
Snrpf	chr10	93583029	93589706
4933408J17Rik	chr10	93589413	93605245
Ntn4	chr10	93640681	93747207
Gm15915	chr10	93674218	93683322
Usp44	chr10	93831555	93858088
Metap2	chr10	93858489	93897093
Vezt	chr10	93939165	94035817
Fgd6	chr10	94036001	94145339
Nr2c1	chr10	94148023	94197211
Ndufa12	chr10	94198720	94221443
Tmcc3	chr10	94311949	94590956
Gm16155	chr10	94408891	94410732
Cep83os	chr10	94671025	94688576
Cep83	chr10	94688654	94790853
Gm48689	chr10	94781974	94787161
Plxnc1	chr10	94790866	94944835
Gm29684	chr10	95120582	95145825
Cradd	chr10	95174746	95324133
Gm48882	chr10	95318247	95324358
2310039L15Rik	chr10	95336276	95366202
Socs2	chr10	95385362	95417180
5730420D15Rik	chr10	95417375	95428640
Gm47599	chr10	95445316	95461224
Mrpl42	chr10	95480805	95501940
Ube2n	chr10	95515145	95545657
Nudt4	chr10	95547007	95564146
Gm47667	chr10	95634483	95636425
1110019B22Rik	chr10	95719133	95722500
Gm47708	chr10	95730183	95739356
4732465J04Rik	chr10	95746077	95797236
Gm47719	chr10	95817570	95849118
Gm33543	chr10	95823973	95842930
Gm47725	chr10	95893443	95897257
Eea1	chr10	95940650	96045518
Gm5426	chr10	96136603	96136914
4930459C07Rik	chr10	96226020	96248866
Gm48427	chr10	96309345	96320725
Gm33782	chr10	96310131	96362367
Gm48505	chr10	96495721	96523982
Gm33843	chr10	96519157	96595731
Btg1	chr10	96617006	96622809
Dcn	chr10	97479609	97518143
Lum	chr10	97565128	97572703
Gm5427	chr10	98653799	98699710
Atp2b1	chr10	98914406	99026143
Gm48768	chr10	99105791	99108080
Poc1b	chr10	99107036	99198074
Galnt4	chr10	99108159	99113247
Phxr2	chr10	99125167	99126325
Gm16239	chr10	99179184	99184610
Gm34574	chr10	99216442	99228906
Gm34777	chr10	99233117	99243062
Dusp6	chr10	99263231	99267489
Gm34921	chr10	99267686	99270446
Gm48089	chr10	99267896	99279084
B530045E10Rik	chr10	99298888	99423047
Gm35035	chr10	99452654	99460230
Gm34983	chr10	99459689	99488610
Gm20110	chr10	99609171	99658134
Gm47578	chr10	99719143	99891158
Gm35206	chr10	99759506	99830562
Kitl	chr10	100015630	100100416
Gm35533	chr10	100129868	100144126
Tmtc3	chr10	100443902	100487350
Cep290	chr10	100487558	100574840
4930430F08Rik	chr10	100572265	100590423
Gm47956	chr10	100577426	100583711
Gm47031	chr10	102319613	102321894
Gm47101	chr10	102435269	102435543
Nts	chr10	102481756	102490486
Rassf9	chr10	102512222	102549736
Tmtc2	chr10	105187663	105574451
Gm15663	chr10	105573953	105583874
Mettl25	chr10	105763189	105841380
Ccdc59	chr10	105841067	105847833
Ppfia2	chr10	106470339	106935952
Acss3	chr10	106933517	107123668
Lin7a	chr10	107271686	107421474
Ppp1r12a	chr10	108162193	108284475
Pawr	chr10	108332121	108414240
Gm36283	chr10	108417251	108453297
Syt1	chr10	108497650	109010982
Nav3	chr10	109681259	110456204
9230102K24Rik	chr10	110596266	110615961
E2f7	chr10	110745439	110787384
Csrp2	chr10	110919789	110939622
Zdhhc17	chr10	110941780	111010140
Osbpl8	chr10	111164752	111297249
Bbs10	chr10	111298679	111301727
Nap1l1	chr10	111473223	111498150
Phlda1	chr10	111506286	111508645
Gm28592	chr10	111506575	111507662
Gm30262	chr10	111599177	111611338
Krr1	chr10	111972664	111988432
Glipr1	chr10	111985448	112002631
Kcnc2	chr10	112271121	112467024
Gm3942	chr10	112837752	112845385
Atxn7l3b	chr10	112925430	112929001
Tbc1d15	chr10	115197872	115251467
Rab21	chr10	115287084	115315594
Tmem19	chr10	115339674	115362501
Thap2	chr10	115368404	115384443
Zfc3h1	chr10	115384959	115432772
Lgr5	chr10	115450311	115587780
Tspan8	chr10	115816832	115849893
Ptprr	chr10	116018213	116274932
Ptprb	chr10	116275523	116389535
Kcnmb4	chr10	116417861	116473878
Kcnmb4os2	chr10	116473163	116475319
Cnot2	chr10	116485161	116581511
5330438D12Rik	chr10	116509052	116583515
Rab3ip	chr10	116905784	116950769
4933412E12Rik	chr10	116949757	116963279
D630029K05Rik	chr10	116964707	116969105
Cct2	chr10	117051001	117063814
Frs2	chr10	117069427	117148534
Yeats4	chr10	117215221	117224507
Gm48772	chr10	117224589	117224952
Lyz2	chr10	117277331	117282321
Lyz1	chr10	117287797	117292868
Cpsf6	chr10	117344673	117380015
Gm48903	chr10	117390022	117398587
Gm40770	chr10	117408872	117413904
Gm32235	chr10	117559099	117560423
Cpm	chr10	117629500	117687352
Mdm2	chr10	117688875	117710758
Slc35e3	chr10	117733679	117746365
Nup107	chr10	117750621	117792705
Rap1b	chr10	117813871	117846035
Gm32552	chr10	117863681	117866715
Gm40773	chr10	117864670	117868075
4933411E08Rik	chr10	117925459	117948292
5330439M10Rik	chr10	118112517	118124094
Mdm1	chr10	118141811	118168997
Gm47958	chr10	118163985	118165162
Il22	chr10	118204942	118210047
Iltifb	chr10	118289629	118295038
Ifng	chr10	118441046	118445892
Ifngas1	chr10	118502035	118556525
Gm47425	chr10	118718146	118719428
Gm4065	chr10	118803719	118805290
Dyrk2	chr10	118855603	118870209
Gm33677	chr10	119028290	119050499
Cand1	chr10	119199255	119240055
Grip1	chr10	119453830	120087261
Helb	chr10	120083608	120112987
Irak3	chr10	120141648	120202130
Tmbim4	chr10	120201590	120224917
Llph	chr10	120227070	120232582
Hmga2	chr10	120361275	120476469
1700006J14Rik	chr10	120364157	120384336
9230105E05Rik	chr10	120389523	120392793
4930471E19Rik	chr10	120632672	120699203
Msrb3	chr10	120781096	120899101
Gm15910	chr10	120857629	120863326
Gm4473	chr10	120899157	120901888
Lemd3	chr10	120923413	120979332
Tbc1d30	chr10	121263820	121351278
Gm48435	chr10	121350460	121351644
Gns	chr10	121365090	121397249
Rassf3	chr10	121410350	121476347
Gm48591	chr10	121423664	121462694
Gm40787	chr10	121488986	121490147
Gm35696	chr10	121506623	121526101
Tbk1	chr10	121546455	121586787
Xpot	chr10	121587380	121626332
BC048403	chr10	121739937	121752878
Srgap1	chr10	121780991	122047315
Rxylt1	chr10	122078114	122097371
Gm36041	chr10	122386892	122435033
Avpr1a	chr10	122448499	122453452
A130077B15Rik	chr10	122565023	122569891
Ppm1h	chr10	122678762	122945795
Gm36208	chr10	122792055	122792483
Mon2	chr10	122992060	123076505
Usp15	chr10	123105006	123196995
Gm4129	chr10	123196695	123199418
Tafa2	chr10	123263996	123741204
Slc16a7	chr10	125219270	125389465
Lrig3	chr10	125966168	126015359
Atp23	chr10	126868427	126901355
Ctdsp2	chr10	126978717	126999975
Avil	chr10	127000709	127020994
Tsfm	chr10	127011572	127030840
Eef1akmt3	chr10	127031004	127041513
Mettl1	chr10	127041414	127046365
Cdk4	chr10	127063534	127067920
Tspan31	chr10	127067280	127070264
A730063M14Rik	chr10	127070375	127074796
Agap2	chr10	127075284	127093169
Os9	chr10	127095650	127121131
B4galnt1	chr10	127165225	127172330
Slc26a10	chr10	127171393	127180645
Arhgef25	chr10	127182525	127190083
Dtx3	chr10	127190378	127195728
F420014N23Rik	chr10	127195249	127202643
Pip4k2c	chr10	127197067	127211585
Kif5a	chr10	127225696	127263348
Dctn2	chr10	127266368	127281950
Mbd6	chr10	127281956	127289018
Gm20492	chr10	127288514	127289681
Gm4189	chr10	127289696	127290788
Ddit3	chr10	127290774	127296288
Arhgap9	chr10	127321964	127329943
Gli1	chr10	127329882	127341974
Inhbe	chr10	127348857	127354411
Inhbc	chr10	127356322	127370431
R3hdm2	chr10	127380327	127499384
Stac3	chr10	127501686	127508823
Ndufa4l2	chr10	127514967	127517154
Shmt2	chr10	127517123	127522444
Lrp1	chr10	127538161	127621148
Gm16217	chr10	127596548	127597870
Stat6	chr10	127642986	127660957
Nab2	chr10	127660918	127668568
Nemp1	chr10	127666901	127701049
Gm16230	chr10	127671604	127676724
Myo1a	chr10	127705170	127720940
Zbtb39	chr10	127739538	127747349
Gpr182	chr10	127747276	127751732
Rdh1	chr10	127759721	127768297
Rdh9	chr10	127776386	127792697
Rdh16	chr10	127801152	127846565
Rdh16f2	chr10	127866474	127877317
Rdh7	chr10	127884028	127888817
Sdr9c7	chr10	127898518	127911761
Hsd17b6	chr10	127990936	128007611
Prim1	chr10	128015168	128030037
Naca	chr10	128035575	128048637
Ptges3	chr10	128058954	128077272
Gm47438	chr10	128081354	128082970
Atp5b	chr10	128083273	128090391
Baz2a	chr10	128091577	128129303
Rbms2	chr10	128131558	128180297
Gls2	chr10	128194457	128210004
AC135859.1	chr10	128196071	128197594
Spryd4	chr10	128209908	128211807
Timeless	chr10	128232065	128252941
Apon	chr10	128254096	128255896
Apof	chr10	128267997	128270153
Stat2	chr10	128270559	128292849
Il23a	chr10	128296139	128298752
Pan2	chr10	128303335	128321358
Cnpy2	chr10	128322459	128327553
Cs	chr10	128337734	128362479
Coq10a	chr10	128363100	128368997
Ankrd52	chr10	128377115	128408704
Gm17201	chr10	128391842	128395563
Nabp2	chr10	128401395	128411492
Rnf41	chr10	128411657	128441441
Smarcc2	chr10	128459248	128490482
Myl6	chr10	128490860	128494145
Myl6b	chr10	128494157	128498685
Esyt1	chr10	128509965	128525871
Gm29585	chr10	128522263	128545359
Zc3h10	chr10	128541963	128547774
Rpl41	chr10	128548114	128549305
Pa2g4	chr10	128557766	128565987
Erbb3	chr10	128567523	128589652
Rps26	chr10	128624534	128626747
Ikzf4	chr10	128630843	128669358
Gm26876	chr10	128645884	128649811
Suox	chr10	128669894	128674073
Rab5b	chr10	128677175	128696264
Cdk2	chr10	128697939	128705031
Pmel	chr10	128704195	128720238
Dgka	chr10	128720134	128744855
Pym1	chr10	128747889	128766564
Mmp19	chr10	128790910	128800824
Tmem198b	chr10	128800036	128804370
Dnajc14	chr10	128804062	128819446
Sarnp	chr10	128817333	128877629
Ormdl2	chr10	128817902	128821645
Gdf11	chr10	128882295	128891718
Cd63	chr10	128900989	128912822
Rdh5	chr10	128913593	128922888
Bloc1s1	chr10	128917882	128924035
Itga7	chr10	128933818	128958282
Mettl7b	chr10	128958274	128960988
9030616G12Rik	chr10	128971197	128978115
Olfr9	chr10	128989431	128992102
Olfr775	chr10	129248412	129253924
Olfr802	chr10	129677683	129688169
Olfr804	chr10	129703210	129710018
Gm10310	chr10	129980075	129985062
Neurod4	chr10	130268152	130280240
Tespa1	chr10	130322870	130364111
Vmn2r84	chr10	130377925	130394332
Gm31793	chr10	130542347	130571793
Sfi1	chr11	3131850	3193463
Drg1	chr11	3187360	3266415
Gm12735	chr11	3193516	3194263
Eif4enif1	chr11	3202392	3244588
Patz1	chr11	3288874	3309083
Gm12592	chr11	3305426	3331178
Gm11944	chr11	3308996	3320722
Pik3ip1	chr11	3330401	3342971
Limk2	chr11	3344256	3409189
Rnf185	chr11	3415982	3452363
8430429K09Rik	chr11	3452365	3479831
Pla2g3	chr11	3488284	3499350
Inpp5j	chr11	3494375	3504821
Selenom	chr11	3514684	3517351
Smtn	chr11	3517523	3540612
Gm11946	chr11	3530157	3536856
Tug1	chr11	3639785	3649673
Morc2a	chr11	3649191	3690477
Osbp2	chr11	3703731	3863903
Dusp18	chr11	3895240	3901296
Slc35e4	chr11	3907021	3914664
Tcn2	chr11	3917192	3932159
Pes1	chr11	3963975	3980004
Gal3st1	chr11	3983636	3999326
Sec14l4	chr11	4031462	4048024
Mtfp1	chr11	4091480	4095445
Sec14l2	chr11	4097039	4123415
Rnf215	chr11	4135202	4141172
Ccdc157	chr11	4141123	4160293
Sf3a1	chr11	4160350	4182541
Tbc1d10a	chr11	4186789	4215505
Castor1	chr11	4218225	4222409
Osm	chr11	4236420	4241026
Lif	chr11	4257557	4272514
Hormad2	chr11	4345814	4441105
Mtmr3	chr11	4480868	4594863
Gm11032	chr11	4620067	4621698
Ascc2	chr11	4637747	4685699
Uqcr10	chr11	4701973	4704342
Zmat5	chr11	4704678	4737669
Cabp7	chr11	4736892	4746778
Nf2	chr11	4765845	4849536
Nipsnap1	chr11	4873951	4894200
Thoc5	chr11	4895320	4928867
Nefh	chr11	4938754	4948064
Ap1b1	chr11	4986824	5042791
Gas2l1	chr11	5054132	5065327
Rasl10a	chr11	5058128	5060385
Ewsr1	chr11	5069689	5099266
Rhbdd3	chr11	5098926	5106093
Emid1	chr11	5106265	5152257
Kremen1	chr11	5191552	5261558
Znrf3	chr11	5276324	5444847
Gm11963	chr11	5498840	5505699
Xbp1	chr11	5520659	5525893
Ccdc117	chr11	5528887	5542187
Mrps24	chr11	5703983	5715680
Urgcp	chr11	5713417	5762376
Dbnl	chr11	5788488	5800962
Pgam2	chr11	5801640	5803733
Polm	chr11	5827860	5838016
Aebp1	chr11	5861947	5872088
Pold2	chr11	5872180	5878292
Myl7	chr11	5896637	5898782
Gck	chr11	5900820	5950081
Gm11967	chr11	5915315	5916731
Ykt6	chr11	5955693	5967780
Camk2b	chr11	5969644	6066362
Nudcd3	chr11	6105691	6200415
A730071L15Rik	chr11	6200029	6201643
Ddx56	chr11	6258919	6267772
Tmed4	chr11	6270369	6274870
Ogdh	chr11	6291633	6356642
Zmiz2	chr11	6389074	6406158
Ppia	chr11	6415443	6419817
Purb	chr11	6467599	6475917
Gm11973	chr11	6475425	6493535
Myo1g	chr11	6506548	6520965
Snhg15	chr11	6525591	6528779
Ccm2	chr11	6546887	6596744
Nacad	chr11	6597823	6606053
Tbrg4	chr11	6615598	6626067
Ramp3	chr11	6658521	6677475
Adcy1	chr11	7063489	7178506
Igfbp1	chr11	7197782	7202546
Igfbp3	chr11	7206086	7213923
Tns3	chr11	8431652	8664681
Pkd1l1	chr11	8826708	8973266
Hus1	chr11	8993137	9011191
Gm11992	chr11	9048594	9069356
Upp1	chr11	9118103	9136170
Abca13	chr11	9191942	9684259
Vwc2	chr11	11114223	11268931
Zpbp	chr11	11279626	11462408
Spata48	chr11	11462094	11515192
Gm11998	chr11	11557421	11579460
Gm11999	chr11	11642203	11685400
Ikzf1	chr11	11685003	11772926
Gm12000	chr11	11695133	11696439
Fignl1	chr11	11787431	11808962
Ddc	chr11	11814101	11898144
1700042O10Rik	chr11	11868123	11885321
Grb10	chr11	11930508	12038683
Cobl	chr11	12236608	12464960
4930554G24Rik	chr11	14072103	14179041
Sec61g	chr11	16500530	16508484
Egfr	chr11	16752203	16918158
Egfros	chr11	16815431	16830702
Eldr	chr11	16935154	16951282
Fbxo48	chr11	16951375	16954772
Plek	chr11	16971206	17052381
Cnrip1	chr11	17051586	17079371
Ppp3r1	chr11	17159263	17200375
Wdr92	chr11	17182107	17233796
Pno1	chr11	17203198	17211568
C1d	chr11	17257579	17269176
Etaa1	chr11	17938756	17953875
Etaa1os	chr11	17953970	17959578
Gm12022	chr11	18467479	18493255
8430419K02Rik	chr11	18845851	18874309
Meis1	chr11	18879817	19018985
Gm16140	chr11	19009128	19011183
Gm16141	chr11	19013817	19015154
Spred2	chr11	19924375	20024026
Actr2	chr11	20062304	20112913
Gm12031	chr11	20145567	20146344
Rab1a	chr11	20201432	20226856
Cep68	chr11	20227037	20249429
Slc1a4	chr11	20302180	20332713
Sertad2	chr11	20543253	20653021
Aftph	chr11	20685084	20741589
Lgalsl	chr11	20823576	20831056
Peli1	chr11	21091291	21150323
Vps54	chr11	21239281	21321136
Ugp2	chr11	21321138	21371201
Gm12043	chr11	21370400	21374161
Mdh1	chr11	21556692	21572367
Wdpcp	chr11	21572235	21898989
Ehbp1	chr11	22005828	22342292
Tmem17	chr11	22512088	22519234
B3gnt2	chr11	22759738	22860961
9130230N09Rik	chr11	22858931	22861264
Commd1	chr11	22896136	22982382
Zrsr1	chr11	22972005	22976496
Cct4	chr11	22990519	23003780
Fam161a	chr11	23007531	23030788
Gm12059	chr11	23067998	23075574
Xpo1	chr11	23256041	23298249
Usp34	chr11	23306895	23490560
Ahsa2	chr11	23487882	23498030
1700030C12Rik	chr11	23497753	23499661
1700093K21Rik	chr11	23516203	23521155
Selenok-ps1	chr11	23558058	23558842
0610010F05Rik	chr11	23564961	23633639
Pex13	chr11	23646479	23665959
Pus10	chr11	23665674	23732876
Rel	chr11	23736847	23770970
Papolg	chr11	23862646	23895253
Gm12063	chr11	24076559	24077367
Bcl11a	chr11	24078056	24174123
4930538E20Rik	chr11	24160528	24172824
5730522E02Rik	chr11	25602763	26210763
Fancl	chr11	26386135	26471876
Vrk2	chr11	26471322	26593999
Efemp1	chr11	28853204	28926743
Pnpt1	chr11	29130744	29161828
A630052C17Rik	chr11	29170909	29173558
Ppp4r3b	chr11	29172890	29220797
Cfap36	chr11	29221532	29247409
Ccdc88a	chr11	29373658	29510808
Prorsd1	chr11	29511757	29515033
Gm12089	chr11	29515086	29517355
Mtif2	chr11	29526408	29545279
Rps27a	chr11	29545846	29548109
Clhc1	chr11	29547950	29578367
Rtn4	chr11	29692947	29744331
Eml6	chr11	29743048	30026033
Sptbn1	chr11	30099395	30268175
Gm29237	chr11	30106394	30108120
Gm8098	chr11	30267464	30280491
Acyp2	chr11	30505991	30649587
Gm12100	chr11	30750832	30756147
Psme4	chr11	30771726	30880361
Asb3	chr11	30885416	31102704
Erlec1	chr11	30930774	30954335
Chac2	chr11	30976707	30986350
Stc2	chr11	31357307	31370074
Bod1	chr11	31665181	31671885
D630024D03Rik	chr11	31790113	31824524
Gm12107	chr11	31832660	31838214
Cpeb4	chr11	31872211	31935634
Nsg2	chr11	32000463	32059202
Il9r	chr11	32187541	32200279
Snrnp25	chr11	32205415	32208984
Rhbdf1	chr11	32209585	32222300
Nprl3	chr11	32225628	32267707
Mpg	chr11	32226505	32232700
Hba-a1	chr11	32283511	32284465
Hbq1b	chr11	32286965	32287784
Hba-a2	chr11	32296489	32297298
Hbq1a	chr11	32300069	32300873
Sh3pxd2b	chr11	32347820	32428173
Ubtd2	chr11	32455370	32516687
Efcab9	chr11	32522751	32532081
Stk10	chr11	32533305	32624587
Fbxw11	chr11	32642724	32746816
Fgf18	chr11	33117430	33147400
Npm1	chr11	33152287	33163206
Ranbp17	chr11	33211795	33513746
Gabrp	chr11	33550781	33578959
Kcnmb1	chr11	33963013	33973641
4930469K13Rik	chr11	33973961	34098554
Lcp2	chr11	34046920	34092295
Dock2	chr11	34226815	34783892
4930403D09Rik	chr11	34299707	34308113
Insyn2b	chr11	34314758	34422640
Spdl1	chr11	34809190	34833641
Slit3	chr11	35121224	35708507
Gm12122	chr11	35350069	35350785
Pank3	chr11	35769484	35791285
Rars	chr11	35808381	35834506
Wwc1	chr11	35838400	35980527
Tenm2	chr11	36006656	37235964
Mat2b	chr11	40679314	40695203
Hmmr	chr11	40701395	40733422
Nudcd2	chr11	40733667	40740046
Ccng1	chr11	40748552	40755311
Gm12146	chr11	43197424	43259784
